Date,Open,High,Low,Close,Adj Close,Volume
2020-11-06,145.050003,147.389999,139.100006,142.740005,136.184891,6229800
2020-11-09,142.539993,144.750000,140.600006,142.330002,135.793686,5493800
2020-11-10,147.600006,149.199997,143.789993,146.559998,139.829453,5377000
2020-11-11,147.759995,147.759995,143.369995,144.759995,138.112091,3046800
2020-11-12,142.929993,143.460007,139.860001,141.029999,135.244751,3463400
2020-11-13,142.429993,143.210007,141.320007,142.380005,136.539368,2142700
2020-11-16,143.059998,144.300003,140.000000,140.589996,134.822800,4957600
2020-11-17,139.570007,141.960007,138.610001,141.199997,135.407776,3619200
2020-11-18,141.899994,142.419998,140.130005,140.169998,134.420013,2795100
2020-11-19,140.250000,143.889999,138.919998,143.410004,137.527115,4626100
2020-11-20,142.839996,147.089996,142.839996,145.490005,139.521790,5063800
2020-11-23,145.539993,145.619995,141.160004,143.380005,137.498352,3794200
2020-11-24,143.389999,145.639999,143.110001,144.899994,138.955994,4127000
2020-11-25,144.899994,145.339996,142.610001,144.750000,138.812164,3223700
